"CITYNAME","CITYID","NAHIE","KEYNO","ADDRESS_CODE","FREQ","TYPEOFUSE","ZARFIAT","ZIRBANA","TEDADVAHED","SHAHRROSTA","MAXMASRAFSAAT"
"اردبيل ","001","001","23000334787","010105660007","C","40","6","60","1","1021","6"
"اردبيل ","001","001","23000294966","010105130000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23000326971","010105660002","C","40","6","60","1","1021","6"
"اردبيل ","001","001","23000330109","010105660004","C","40","6","60","1","1021","6"
"اردبيل ","001","001","23000325483","010105660001","C","40","6","110","1","1021","6"
"اردبيل ","001","001","23000328337","010105660003","C","40","6","60","1","1021","6"
"اردبيل ","001","001","23000333299","010105660006","C","40","6","60","1","1021","6"
"اردبيل ","001","001","23000331823","010105660005","C","40","6","60","1","1021","6"
"اردبيل ","001","001","23000465965","010102120000","C","40","6","0","1","1021","6"
"اردبيل ","001","001","23000639307","010106340000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23000604518","010102040000","C","40","6","0","1","1021","2.7000000000000002"
"اردبيل ","001","001","23000813724","010105640003","C","40","6","85","1","1021","6"
"اردبيل ","001","001","23000815190","010105640005","C","40","6","85","1","1021","6"
"اردبيل ","001","001","23000804883","010105630050","C","20","6","35","1","1021","6"
"اردبيل ","001","001","23000806307","010105640008","C","40","6","85","1","1021","6"
"اردبيل ","001","001","23000810702","010105640002","C","40","6","85","1","1021","6"
"اردبيل ","001","001","23000809329","010105640001","C","40","6","85","1","1021","6"
"اردبيل ","001","001","23000812236","010105640006","C","40","6","85","1","1021","6"
"اردبيل ","001","001","23000807805","010105640007","C","40","6","85","1","1021","6"
"اردبيل ","001","001","23000816451","010105640004","C","40","6","85","1","1021","6"
"اردبيل ","001","001","23000924134","010105530001","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23001033680","010101850005","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23001035103","010101850004","C","40","6","70","1","1021","6"
"اردبيل ","001","001","23000931325","010105530004","C","40","6","70","1","1021","6"
"اردبيل ","001","001","23001036601","010101850006","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23001039329","010101850008","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23000930063","010105530003","C","40","6","50","1","1021","6"
"اردبيل ","001","001","23000928586","010105530002","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23001038067","010101850007","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23001587205","010103830003","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23001588577","010103830004","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23001665812","010101880001","C","40","6","80","1","1021","6"
"اردبيل ","001","001","23001590112","010103830005","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23001667288","010101880002","C","40","6","80","1","1021","6"
"اردبيل ","001","001","23001591542","010103830006","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23001819644","010106300004","C","40","6","115","1","1021","6"
"اردبيل ","001","001","23001880142","010106520001","C","40","6","110","1","1021","6"
"اردبيل ","001","001","23001881572","010106520003","C","40","6","110","1","1021","6"
"اردبيل ","001","001","23001884368","010106520002","C","40","6","110","1","1021","6"
"اردبيل ","001","001","23001815202","010106300001","C","40","6","115","1","1021","6"
"اردبيل ","001","001","23001818214","010106300003","C","40","6","115","1","1021","6"
"اردبيل ","001","001","23001816622","010106300002","C","40","6","115","1","1021","6"
"اردبيل ","001","001","23002086205","010105980002","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23002089385","010105980004","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23002084603","010105980001","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23002087851","010105980003","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23002252170","010100440000","C","28","10","200","1","1021","10"
"اردبيل ","001","001","23002560050","010101370000","C","40","6","90","1","1021","6"
"اردبيل ","001","001","23002508276","010104170000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23002540213","010101010000","C","40","10","150","1","1021","10"
"اردبيل ","001","001","23002953616","010106230000","C","40","6","0","1","1021","4.7999999999999998"
"اردبيل ","001","001","23003070682","010102710000","C","22","16","300","1","1021","16"
"اردبيل ","001","001","23003261870","010101800001","C","40","6","110","1","1021","6"
"اردبيل ","001","001","23003334200","010101840052","C","40","6","90","1","1021","6"
"اردبيل ","001","001","23003335856","010101840053","C","40","6","90","1","1021","6"
"اردبيل ","001","001","23003890923","010101440000","C","40","65","2000","8","1021","65"
"اردبيل ","001","001","23003889776","010101420004","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23004247375","010106450000","C","40","6","80","1","1021","6"
"اردبيل ","001","001","23004282855","010106730000","C","40","6","0","1","1021","4"
"اردبيل ","001","001","23004269440","010101570000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23004514194","010105060000","C","40","25","0","2","1021","16.899999999999999"
"اردبيل ","001","001","23004613800","010103810000","C","40","10","0","2","1021","7.5"
"اردبيل ","001","001","23004495766","010105730004","C","40","6","60","1","1021","6"
"اردبيل ","001","001","23004725630","010100770000","C","40","16","0","2","1021","11.199999999999999"
"اردبيل ","001","001","23004726901","010100760000","C","40","10","0","1","1021","6.7999999999999998"
"اردبيل ","001","001","23004806169","010104820000","C","23","10","140","1","1021","10"
"اردبيل ","001","001","23004743137","010104830000","C","40","16","0","2","1021","10.6"
"اردبيل ","001","001","23004693850","010100300000","C","40","16","0","1","1021","10.6"
"اردبيل ","001","001","23004647770","010105260000","C","40","6","80","1","1021","2.7000000000000002"
"اردبيل ","001","001","23004936959","010106440000","C","40","10","180","1","1021","6.2999999999999998"
"اردبيل ","001","001","23004938609","010104360000","C","40","10","90","1","1021","10"
"اردبيل ","001","001","23005032817","010104870000","C","40","10","0","1","1021","6.2999999999999998"
"اردبيل ","001","001","23004921269","010104390001","C","40","10","160","1","1021","10"
"اردبيل ","001","001","23005079400","010104790001","C","40","6","90","1","1021","6"
"اردبيل ","001","001","23005055154","010103950000","C","40","6","110","1","1021","3.7000000000000002"
"اردبيل ","001","001","23004989520","010105210050","C","40","10","0","1","1021","7.5"
"اردبيل ","001","001","23005037420","010104060000","C","40","10","0","1","1021","8.3000000000000007"
"اردبيل ","001","001","23004871982","010103570000","C","40","10","0","1","1021","7.5"
"اردبيل ","001","001","23005147090","010101690000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23005111754","010104960000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23005395028","010104460000","C","40","10","0","1","1021","8.3000000000000007"
"اردبيل ","001","001","23005340118","010104750000","C","40","10","0","1","1021","8"
"اردبيل ","001","001","23005080590","010104790002","C","40","6","90","1","1021","6"
"اردبيل ","001","001","23005492041","010105450000","C","40","16","260","2","1021","16"
"اردبيل ","001","001","23005415239","010105350001","C","40","6","80","1","1021","6"
"اردبيل ","001","001","23005440674","010100730000","C","40","16","280","3","1021","16"
"اردبيل ","001","001","23005427907","010104160000","C","40","10","0","1","1021","6.2999999999999998"
"اردبيل ","001","001","23005416895","010105350002","C","40","6","80","1","1021","6"
"اردبيل ","001","001","23005380959","010104910000","C","40","10","160","2","1021","10"
"اردبيل ","001","001","23005522239","010104090000","C","40","10","0","1","1021","8.3000000000000007"
"اردبيل ","001","001","23005509119","010103650000","C","40","10","0","1","1021","6.2999999999999998"
"اردبيل ","001","001","23005378145","010103890000","C","40","10","0","1","1021","6.7999999999999998"
"اردبيل ","001","001","23005539805","010104850000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23005554970","010101670000","C","40","6","110","1","1021","4.7000000000000002"
"اردبيل ","001","001","23005721006","010101360000","C","40","10","180","2","1021","10"
"اردبيل ","001","001","23005731808","010101760003","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23005722504","010104690000","C","40","6","0","1","1021","5.5"
"اردبيل ","001","001","23005579193","010104840000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23005590495","010105000000","C","40","10","150","1","1021","10"
"اردبيل ","001","001","23005582395","010101280000","C","40","16","0","2","1021","11.5"
"اردبيل ","001","001","23005552288","010103740000","C","40","10","0","2","1021","6.7000000000000002"
"اردبيل ","001","001","23005673606","010101850010","C","40","6","80","1","1021","6"
"اردبيل ","001","001","23005684080","010104740000","C","40","10","125","2","1021","8.3000000000000007"
"اردبيل ","001","001","23005710347","010102090000","C","40","10","0","2","1021","8.0999999999999996"
"اردبيل ","001","001","23005728764","010101760001","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23005730241","010101760002","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23005885608","010100590000","C","20","16","260","1","1021","16"
"اردبيل ","001","001","23005769993","010100820000","C","40","25","700","4","1021","25"
"اردبيل ","001","001","23005834913","010101390000","C","40","10","220","2","1021","10"
"اردبيل ","001","001","23005834560","010104660000","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23005755918","010106240000","C","40","10","150","1","1021","10"
"اردبيل ","001","001","23006129016","010105050000","C","40","10","140","1","1021","10"
"اردبيل ","001","001","23005983609","010100360000","C","40","16","0","2","1021","11.6"
"اردبيل ","001","001","23005997800","010105620000","C","40","6","0","1","1021","3.2999999999999998"
"اردبيل ","001","001","23006010401","010104680000","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23006077274","010105200000","C","40","10","0","2","1021","7.4000000000000004"
"اردبيل ","001","001","23006082647","010104290000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23006148690","010106280000","C","40","10","0","1","1021","7.5"
"اردبيل ","001","001","23006065017","010103730000","C","40","10","0","1","1021","6.2999999999999998"
"اردبيل ","001","001","23006002175","010106190000","C","40","6","0","1","1021","5.5"
"اردبيل ","001","001","23006272347","010101550007","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23006225700","010101870001","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23006240580","010101550001","C","40","6","0","1","1021","4.7999999999999998"
"اردبيل ","001","001","23006353455","010105090000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23006268815","010101550004","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23006270981","010101550006","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23006403547","010106470000","C","40","6","0","1","1021","4.7000000000000002"
"اردبيل ","001","001","23006269950","010101550005","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23006294649","010104000000","C","40","10","0","1","1021","8.3000000000000007"
"اردبيل ","001","001","23006373870","010104780000","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23006261225","010105350000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23006384245","010103790000","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23006258602","010101160000","C","40","10","150","1","1021","10"
"اردبيل ","001","001","23006223186","010100330050","C","40","10","0","2","1021","9.0999999999999996"
"اردبيل ","001","001","23006513911","010101420000","C","40","10","0","1","1021","6.4000000000000004"
"اردبيل ","001","001","23006623933","010106010000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23006531292","010105220000","C","40","10","145","1","1021","4.2000000000000002"
"اردبيل ","001","001","23006596189","010100450000","C","40","10","200","2","1021","10"
"اردبيل ","001","001","23006435010","010104130000","C","40","10","150","2","1021","10"
"اردبيل ","001","001","23006567401","010100960000","C","40","16","0","2","1021","10.6"
"اردبيل ","001","001","23006646623","010101520000","C","20","10","150","1","1021","10"
"اردبيل ","001","001","23006711200","010103800000","C","40","10","0","2","1021","7.5999999999999996"
"اردبيل ","001","001","23006841117","010104350000","C","40","10","180","2","1021","10"
"اردبيل ","001","001","23006840376","010105630000","C","40","10","200","2","1021","10"
"اردبيل ","001","001","23006811178","010101950000","C","40","10","135","1","1021","3.5"
"اردبيل ","001","001","23006750259","010104300000","C","40","10","140","1","1021","6.7000000000000002"
"اردبيل ","001","001","23006858409","010103660050","C","40","10","123","1","1021","3.2000000000000002"
"اردبيل ","001","001","23006862678","010102000000","C","40","10","0","1","1021","6.2999999999999998"
"اردبيل ","001","001","23006872360","010104720000","C","40","10","0","2","1021","9.5999999999999996"
"اردبيل ","001","001","23006920280","010100480000","C","40","10","0","1","1021","6.5"
"اردبيل ","001","001","23006883255","010106380000","C","40","6","90","1","1021","6"
"اردبيل ","001","001","23006967964","010101680000","C","40","10","140","1","1021","10"
"اردبيل ","001","001","23006947549","010102140000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23007052937","010104360001","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23006875440","010104230000","C","40","10","0","2","1021","8.5"
"اردبيل ","001","001","23006917431","010100950000","C","40","10","0","2","1021","9.9000000000000004"
"اردبيل ","001","001","23006995969","010100780000","C","40","10","150","1","1021","10"
"اردبيل ","001","001","23007002630","010101610000","C","40","10","0","2","1021","7.5"
"اردبيل ","001","001","23006969782","010105910000","C","40","6","0","1","1021","4.7999999999999998"
"اردبيل ","001","001","23007054460","010104360002","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23007266178","010103830000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23007143963","010101540000","C","40","6","0","1","1021","5.5"
"اردبيل ","001","001","23007245206","010102190000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23007185060","010106200000","C","40","10","0","1","1021","7.5"
"اردبيل ","001","001","23007252034","010104710000","C","40","10","0","1","1021","7.5"
"اردبيل ","001","001","23007291150","010104670000","C","40","6","0","1","1021","5.5"
"اردبيل ","001","001","23007292707","010106600001","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23007174811","010100240000","C","40","16","180","2","1021","16"
"اردبيل ","001","001","23007149839","010103820000","C","40","10","0","2","1021","8.3000000000000007"
"اردبيل ","001","001","23007162664","010104770000","C","40","10","0","2","1021","9.8000000000000007"
"اردبيل ","001","001","23007141103","010105370000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23007147500","010105160001","C","40","6","80","1","1021","6"
"اردبيل ","001","001","23007294751","010106600002","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23007246910","010102020000","C","40","25","0","3","1021","16.300000000000001"
"اردبيل ","001","001","23007259408","010104900000","C","40","10","0","1","1021","7.2000000000000002"
"اردبيل ","001","001","23007269484","010104860000","C","40","10","0","2","1021","8.3000000000000007"
"اردبيل ","001","001","23007315066","010100220000","C","40","10","140","1","1021","10"
"اردبيل ","001","001","23007472657","010103940005","C","40","10","143","1","1021","3.2000000000000002"
"اردبيل ","001","001","23007428689","010105260005","C","40","6","70","1","1021","6"
"اردبيل ","001","001","23007329326","010105920000","C","40","10","150","1","1021","10"
"اردبيل ","001","001","23007337594","010104250000","C","40","10","0","2","1021","7.7000000000000002"
"اردبيل ","001","001","23007340912","010104980000","C","40","10","0","2","1021","9.8000000000000007"
"اردبيل ","001","001","23007398491","010106120001","C","40","6","110","1","1021","6"
"اردبيل ","001","001","23007529818","010103820001","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23007530780","010101990000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23007532088","010103820002","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23007465987","010104000001","C","40","10","157","1","1021","10"
"اردبيل ","001","001","23007399980","010106120002","C","40","6","110","1","1021","6"
"اردبيل ","001","001","23007407649","010106500000","C","40","10","160","1","1021","6.7999999999999998"
"اردبيل ","001","001","23007533281","010103820003","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23007534838","010103820004","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23007547778","010106230001","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23007571557","010106150000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23007611200","010106180000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23007622558","010103630000","C","40","10","0","2","1021","8.1999999999999993"
"اردبيل ","001","001","23007626547","010104310000","C","40","10","0","1","1021","7.5"
"اردبيل ","001","001","23007569901","010106310000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23007556787","010106670000","C","40","10","0","1","1021","6.0999999999999996"
"اردبيل ","001","001","23007607325","010103460000","C","27","40","700","1","1021","40"
"اردبيل ","001","001","23007710041","010102060002","C","40","10","133","1","1021","3.7000000000000002"
"اردبيل ","001","001","23007721742","010104940000","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23007748079","010103700000","C","40","10","160","1","1021","10"
"اردبيل ","001","001","23007754419","010104050000","C","40","6","120","1","1021","5"
"اردبيل ","001","001","23007957059","010106560002","C","40","6","80","1","1021","6"
"اردبيل ","001","001","23007857534","010101850003","C","40","6","75","1","1021","6"
"اردبيل ","001","001","23007937096","010104490000","C","40","10","0","2","1021","8.8000000000000007"
"اردبيل ","001","001","23007907794","010100140003","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23007971204","010104760000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23007827074","010104450000","C","40","10","145","1","1021","10"
"اردبيل ","001","001","23007806555","010103610000","C","40","16","0","2","1021","11.300000000000001"
"اردبيل ","001","001","23007804737","010104200000","C","40","10","0","2","1021","8.1999999999999993"
"اردبيل ","001","001","23007906364","010100140001","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23007801420","010103680000","C","40","10","140","2","1021","10"
"اردبيل ","001","001","23007809340","010105640009","C","40","6","85","1","1021","4.7000000000000002"
"اردبيل ","001","001","23007921202","010100610000","C","40","16","300","4","1021","15.300000000000001"
"اردبيل ","001","001","23007923010","010101860000","C","40","16","260","3","1021","16"
"اردبيل ","001","001","23007919941","010103540000","C","40","10","130","1","1021","10"
"اردبيل ","001","001","23007933802","010105150000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23007955751","010106560001","C","40","6","80","1","1021","6"
"اردبيل ","001","001","23007909150","010100140004","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23008048123","010102200002","C","40","10","140","1","1021","10"
"اردبيل ","001","001","23008030748","010103260000","C","27","40","1254","1","1021","25.399999999999999"
"اردبيل ","001","001","23008141679","010106470070","C","40","6","0","1","1021","5.5"
"اردبيل ","001","001","23008017628","010100720000","C","40","10","0","2","1021","6.2999999999999998"
"اردبيل ","001","001","23008138603","010106600000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23008006674","010104220000","C","40","10","160","1","1021","6.7000000000000002"
"اردبيل ","001","001","23008183060","010106260000","C","40","10","150","1","1021","10"
"اردبيل ","001","001","23008009754","010106540050","C","40","10","0","2","1021","8.3000000000000007"
"اردبيل ","001","001","23008046768","010102200001","C","40","10","140","1","1021","10"
"اردبيل ","001","001","23008192079","010104320000","C","40","10","0","1","1021","7.0999999999999996"
"اردبيل ","001","001","23008167212","010103860000","C","40","6","80","1","1021","6"
"اردبيل ","001","001","23008208984","010104380000","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23008040508","010106390000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23007999255","010104370000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23008277755","010106530000","C","40","16","390","2","1021","16"
"اردبيل ","001","001","23008228426","010101410000","C","40","6","0","1","1021","3.8999999999999999"
"اردبيل ","001","001","23008363136","010104940050","C","40","10","0","2","1021","7.5"
"اردبيل ","001","001","23008348945","010101350002","C","40","6","80","1","1021","6"
"اردبيل ","001","001","23008279573","010105180000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23008350206","010101350003","C","40","6","80","1","1021","6"
"اردبيل ","001","001","23008242976","010104790000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23008361250","010104100000","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23008347004","010101350004","C","40","6","80","1","1021","6"
"اردبيل ","001","001","23008416602","010106050000","C","40","10","230","2","1021","8.3000000000000007"
"اردبيل ","001","001","23008344503","010101350005","C","40","6","80","1","1021","6"
"اردبيل ","001","001","23008395414","010106030000","C","40","6","0","1","1021","4.7000000000000002"
"اردبيل ","001","001","23008345707","010101350001","C","40","6","80","1","1021","6"
"اردبيل ","001","001","23008302307","010105480001","C","40","6","90","1","1021","6"
"اردبيل ","001","001","23008451956","010100250000","C","40","16","260","3","1021","16"
"اردبيل ","001","001","23008525931","010103910000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23008509152","010100260000","C","40","10","0","2","1021","7.7000000000000002"
"اردبيل ","001","001","23008584089","010103880001","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23008505979","010105960000","C","40","6","0","1","1021","3.2999999999999998"
"اردبيل ","001","001","23008522851","010102010000","C","40","6","0","1","1021","6"
"اردبيل ","001","001","23008576568","010103560000","C","40","10","0","1","1021","6.2999999999999998"
"اردبيل ","001","001","23008596178","010104470000","C","40","10","104","1","1021","4"
"اردبيل ","001","001","23008621751","010103600000","C","40","10","0","1","1021","6.2999999999999998"
"اردبيل ","001","001","23008691726","010101960000","C","40","10","150","1","1021","10"
"اردبيل ","001","001","23008779266","010105120000","C","40","6","0","1","1021","5.5"
"اردبيل ","001","001","23008739309","010104440000","C","40","10","125","1","1021","10"
"اردبيل ","001","001","23008700462","010106040000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23008693191","010103530000","C","40","10","0","1","1021","6.2999999999999998"
"اردبيل ","001","001","23008671016","010102130000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23008878687","010106060000","C","40","10","0","2","1021","9.5"
"اردبيل ","001","001","23008727957","010101550000","C","40","6","0","1","1021","4.7999999999999998"
"اردبيل ","001","001","23008851830","010103620000","C","40","6","0","1","1021","5.4000000000000004"
"اردبيل ","001","001","23008760450","010106570000","C","40","10","130","2","1021","10"
"اردبيل ","001","001","23008964589","010105250000","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23009047032","010101640000","C","40","10","0","1","1021","8.3000000000000007"
"اردبيل ","001","001","23009019559","010100530002","C","20","6","20","1","1021","6"
"اردبيل ","001","001","23008914056","010106560000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23009154327","010105110003","C","40","6","80","1","1021","6"
"اردبيل ","001","001","23009166416","010106470001","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23009201918","010101940000","C","40","10","150","2","1021","10"
"اردبيل ","001","001","23009198057","010100120003","C","20","16","300","1","1021","16"
"اردبيل ","001","001","23009152803","010105110002","C","40","6","80","1","1021","6"
"اردبيل ","001","001","23009170980","010106270000","C","40","6","0","1","1021","3.2999999999999998"
"اردبيل ","001","001","23009151305","010105110001","C","40","6","80","1","1021","6"
"اردبيل ","001","001","23009316485","010102100000","C","40","10","120","2","1021","9.6999999999999993"
"اردبيل ","001","001","23009318135","010105100000","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23009115958","010105420000","C","40","10","0","2","1021","7.2999999999999998"
"اردبيل ","001","001","23009455184","010101560004","C","40","6","80","1","1021","6"
"اردبيل ","001","001","23009451606","010101560002","C","40","6","80","1","1021","6"
"اردبيل ","001","001","23009453208","010101560003","C","40","6","80","1","1021","6"
"اردبيل ","001","001","23009357909","010105530000","C","40","10","0","2","1021","6.5"
"اردبيل ","001","001","23009424510","010103900000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23009540177","010104210000","C","40","6","0","1","1021","3.8999999999999999"
"اردبيل ","001","001","23009449902","010101560001","C","40","6","80","1","1021","6"
"اردبيل ","001","001","23009680206","010106210000","C","40","10","0","1","1021","6.4000000000000004"
"اردبيل ","001","001","23009698840","010101720001","C","40","10","150","1","1021","10"
"اردبيل ","001","001","23009702167","010101720003","C","40","10","150","1","1021","10"
"اردبيل ","001","001","23009702393","010101740000","C","40","10","0","1","1021","6.5"
"اردبيل ","001","001","23009703881","010101720004","C","40","10","150","1","1021","10"
"اردبيل ","001","001","23009580555","010105050001","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23009557006","010105360000","C","40","10","0","1","1021","8.8000000000000007"
"اردبيل ","001","001","23009613606","010105800001","C","40","6","90","1","1021","6"
"اردبيل ","001","001","23009674435","010106520000","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23009686987","010106470020","C","40","10","0","2","1021","9"
"اردبيل ","001","001","23009700633","010101720002","C","40","10","150","1","1021","10"
"اردبيل ","001","001","23009591156","010104970000","C","40","10","0","1","1021","6.7999999999999998"
"اردبيل ","001","001","23009579308","010105970000","C","40","10","70","1","1021","6.2999999999999998"
"اردبيل ","001","001","23009856103","010106290000","C","40","10","0","1","1021","6.7000000000000002"
"اردبيل ","001","001","23009894990","010106590000","C","40","6","0","1","1021","5.5"
"اردبيل ","001","001","23009960013","010105470000","C","40","6","80","1","1021","6"
"اردبيل ","001","001","23010131511","010105080000","C","40","16","350","3","1021","16"
"اردبيل ","001","001","23010100505","010106110000","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23010158369","010104330000","C","40","16","0","1","1021","10.4"
"اردبيل ","001","001","23010030098","010104260000","C","40","6","0","1","1021","4.7999999999999998"
"اردبيل ","001","001","23010201676","010104890000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23010084736","010103670000","C","40","10","150","1","1021","10"
"اردبيل ","001","001","23010186590","010103930001","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23010188997","010106430000","C","40","10","150","1","1021","10"
"اردبيل ","001","001","23010179525","010106020000","C","40","6","0","1","1021","3.2999999999999998"
"اردبيل ","001","001","23010187910","010103930002","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23010223162","010101870000","C","40","10","0","1","1021","7.2000000000000002"
"اردبيل ","001","001","23010276549","010101780000","C","40","6","0","1","1021","5.5"
"اردبيل ","001","001","23010304850","010101790000","C","40","10","0","1","1021","6.7000000000000002"
"اردبيل ","001","001","23010299465","010105170000","C","40","10","142","1","1021","3.7000000000000002"
"اردبيل ","001","001","23010255440","010105390000","C","40","10","0","2","1021","6.5999999999999996"
"اردبيل ","001","001","23010398886","010103880000","C","40","6","0","1","1021","4.2000000000000002"
"اردبيل ","001","001","23010368837","010101070000","C","40","10","0","1","1021","9.3000000000000007"
"اردبيل ","001","001","23010313869","010100430001","C","20","6","14","1","1021","6"
"اردبيل ","001","001","23010481187","010102760000","C","40","10","0","1","1021","7.5"
"اردبيل ","001","001","23010594868","010101550002","C","40","10","180","2","1021","10"
"اردبيل ","001","001","23010464362","010100810000","C","20","6","72","1","1021","6"
"اردبيل ","001","001","23010626931","010104410000","C","40","16","0","2","1021","11.800000000000001"
"اردبيل ","001","001","23010698203","010105480002","C","40","6","90","1","1021","6"
"اردبيل ","001","001","23010861450","010101400050","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23011134293","010104660003","C","40","6","95","1","1021","6"
"اردبيل ","001","001","23011133158","010104660002","C","40","6","95","1","1021","6"
"اردبيل ","001","001","23011131330","010104660001","C","40","6","95","1","1021","6"
"اردبيل ","001","001","23011435914","010104880000","C","40","10","0","1","1021","6.2999999999999998"
"اردبيل ","001","001","23011460907","010105840002","C","40","6","70","1","1021","6"
"اردبيل ","001","001","23011356045","010104150000","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23011459455","010105840001","C","40","6","70","1","1021","6"
"اردبيل ","001","001","23011394489","010106280001","C","40","6","60","1","1021","6"
"اردبيل ","001","001","23011498403","010101230000","C","40","10","0","2","1021","9.0999999999999996"
"اردبيل ","001","001","23011550377","010104420000","C","40","6","80","1","1021","6"
"اردبيل ","001","001","23011524543","010106220002","C","40","6","90","1","1021","6"
"اردبيل ","001","001","23011682522","010104340000","C","40","6","0","1","1021","5.5"
"اردبيل ","001","001","23011523281","010106220001","C","40","6","90","1","1021","6"
"اردبيل ","001","001","23011525973","010106220003","C","40","6","90","1","1021","6"
"اردبيل ","001","001","23011731589","010101840000","C","40","6","80","1","1021","6"
"اردبيل ","001","001","23011785127","010105070000","C","40","10","0","1","1021","8.3000000000000007"
"اردبيل ","001","001","23011822800","010100430000","C","40","10","0","1","1021","8"
"اردبيل ","001","001","23011897546","010101900000","C","40","10","135","1","1021","10"
"اردبيل ","001","001","23011901384","010103520000","C","40","10","144","1","1021","3.8999999999999999"
